"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
1.6320528015724,0.23139146469032,19.572594863352,6.51642006839592e-64,7.35333284188598e-61,134.688564335062,"SP140"
1.61583358096838,1.60482942298419,19.5204568684087,1.16608550334639e-63,1.2905427061074e-60,134.180849654733,"CD7"
1.54458124315356,-0.0205150782737761,19.3388437918021,8.83717213534829e-63,9.59583502621309e-60,132.087394788648,"S1PR4"
1.46594235560602,2.14196988972197,19.310823367488,1.20758320961595e-62,1.28697062432218e-59,131.872229917472,"SASH3"
1.3206803596255,7.99525136820559,19.2200525162386,3.31894991122117e-62,3.41169192826925e-59,130.594774453915,"HLA-DRA"
1.94266594051789,0.542905975530548,19.2200293941226,3.31980448276417e-62,3.41169192826925e-59,130.808796981926,"TIGIT"
2.02720398127554,1.72075738751619,19.1758563772306,5.42847153241286e-62,5.48085152088351e-59,130.368613222113,"LTB"
1.32409795097488,4.14378598802708,19.1589331795686,6.55355626128906e-62,6.44299058308918e-59,130.174543733511,"CD4"
1.31819888189865,1.28256267532171,19.1582261683249,6.60532483757188e-62,6.44299058308918e-59,130.161170194571,"MAP4K1"
1.43752290373499,2.37078910744674,19.1171767619513,1.04294666743301e-61,1.00035967851283e-58,129.732142016705,"TMC8"
1.46833996002824,1.53807747994675,19.1137743080283,1.08318148258154e-61,1.02191957905848e-58,129.678242208474,"CARD11"
1.26838222560504,1.64552463006132,19.073116380372,1.70257659647937e-61,1.5803755343127e-58,129.232336410324,"ARHGAP15"
1.39020696240645,1.68937379322951,19.0430984473727,2.37723111284397e-61,2.17158175466937e-58,128.90173731476,"ARHGAP9"
1.39051399834948,2.58582659132101,19.0183614113396,3.12972343157523e-61,2.81430599198678e-58,128.640869049104,"JAK3"
1.47753283591265,2.58603522339771,18.9722003864872,5.22772030814603e-61,4.60389241552006e-58,128.130707594146,"JAML"
1.57635477024364,-1.13858024603742,18.9713069652054,5.27987661901518e-61,4.60389241552006e-58,127.953162536191,"TBX21"
1.71340969663302,0.374658768133327,18.9683656324175,5.45528801568252e-61,4.68584813884372e-58,128.02397749162,"KLRB1"
1.13431361284676,4.9069173976984,18.946478960282,6.95703717613193e-61,5.88790425715283e-58,127.790989316327,"HLA-DMA"
1.55779588273462,2.33258439013624,18.8823339014339,1.41846468078815e-60,1.18308177361388e-57,127.136978368534,"CD8A"
1.58673208443505,1.42698972222967,18.8645711315383,1.72768162829777e-60,1.42040111012195e-57,126.924390354527,"IL2RG"
1.29711117940428,2.53612269085338,18.8537993120581,1.94712867321165e-60,1.57827119920183e-57,126.823082594057,"CASP1"
1.76081349780585,-0.507929384044427,18.8453485710233,2.13861283220116e-60,1.70940511796079e-57,126.615502211125,"UBASH3A"
1.82269137517981,-0.718013273760898,18.8384150157128,2.30968979079002e-60,1.82085818438309e-57,126.524373033387,"PYHIN1"
1.30334073742477,2.0076422833549,18.8268030819803,2.62737119174037e-60,2.04331367681971e-57,126.520921455059,"APBB1IP"
1.41624290077207,2.28401421148781,18.816864533887,2.93372284769803e-60,2.25114333180029e-57,126.414288690518,"RUNX3"
1.90111246075624,-0.883778289105887,18.8154602104991,2.97979718060639e-60,2.25641220715655e-57,126.259883941547,"GZMK"
1.23768788107748,4.81740775021382,18.7887070272058,4.00956588169138e-60,2.99675995443297e-57,126.050423708,"ITGB2"
1.54434485959832,1.60584887252374,18.7302997530994,7.66343816016263e-60,5.65424187329948e-57,125.44964744991,"CCR5"
1.81289100326815,0.576301696916556,18.6717592033066,1.46635083785511e-59,1.06820874327293e-56,124.769470655686,"SLAMF6"
1.39880615772897,2.85178936591512,18.6282187010703,2.37541833220705e-59,1.70881656273145e-56,124.334612961003,"CD37"
1.39469213901973,1.98824942942707,18.5924391197588,3.53047707122695e-59,2.50838216603841e-56,123.938872665085,"AOAH"
1.23898259434953,2.29925680839088,18.5770407613993,4.18676119968596e-59,2.93839154929179e-56,123.772011192427,"RASAL3"
1.25982859007429,2.00320864135626,18.5433796753605,6.07718253372252e-59,4.21375728693652e-56,123.399428863445,"LST1"
1.19400020663437,2.63186008660608,18.5402189987581,6.293530052988e-59,4.31181731606499e-56,123.366818617523,"GMFG"
1.4640350183713,0.11382214977554,18.4855385202175,1.15250808642929e-58,7.79291725051249e-56,122.702981540063,"SUSD3"
1.34853495787034,4.85547403017077,18.4845998520502,1.16453672205747e-58,7.79291725051249e-56,122.69270965534,"CTSS"
1.67293144080717,-0.271485756823465,18.4478023102518,1.74939756930904e-58,1.15721643808891e-55,122.267794140092,"CD27"
1.29686540100766,0.229084471989497,18.4220871235985,2.32464521888771e-58,1.52026514030668e-55,122.013419977187,"GPR65"
1.18795789741071,3.10462848532512,18.4024454663302,2.88829426448058e-58,1.86765544854896e-55,121.846529965218,"AIF1"
1.21480978906051,1.4177012523668,18.4003675425246,2.95539036484089e-58,1.88980794996215e-55,121.818397180314,"NCF4"
1.0826838629909,3.2912193593852,18.3894335389068,3.33496475542207e-58,2.10909034807187e-55,121.699970611094,"MYO1F"
1.16556384568825,1.54282983076719,18.3758433677056,3.87531685548927e-58,2.42417918514574e-55,121.551958376963,"CD300A"
1.37191316748932,0.582010447742112,18.313828218993,7.68748285937894e-58,4.75714665115331e-55,120.842930574499,"SH2D2A"
1.33954777908541,2.4203523901226,18.2595293875451,1.39986085393098e-57,8.57042469614129e-55,120.283218002643,"IL16"
1.94413760150334,-0.59268206151508,18.2411123286539,1.71529447461334e-57,1.03910733698945e-54,119.986919212786,"ZNF831"
1.27658148979294,0.50161563774262,18.1729331181604,3.63826874700698e-57,2.18106631656512e-54,119.297915875639,"TNFAIP8L2"
1.22160788139414,2.49313699553768,18.1672765620225,3.87236859112671e-57,2.29747229298291e-54,119.271360908171,"HCK"
1.2995303525085,0.407406563759406,18.15010725538,4.67915778404822e-57,2.74781153542832e-54,119.044522200996,"EBI3"
1.44329160645051,0.0927128018803349,18.1328880435262,5.65694027074285e-57,3.28845366243688e-54,118.842248950414,"BCL2A1"
1.2055155881785,3.49934600795754,18.1196574737372,6.54476837179731e-57,3.76651419796935e-54,118.73303379822,"LGALS9"
1.10965410222897,2.99254712088433,18.1048715897421,7.70261817351206e-57,4.38896708797643e-54,118.581956412885,"SPI1"
1.16373952101398,0.380990448658634,18.0922737021116,8.84920781129899e-57,4.94438747126463e-54,118.411653278695,"SLA2"
1.57929445740561,-1.17627269095536,18.076809662128,1.04922744970446e-56,5.8060615125473e-54,118.157160369243,"CRTAM"
1.22832998458071,4.27678007492964,18.0675626234542,1.16169567199545e-56,6.36719865936552e-54,118.134748377885,"PSMB9"
1.25504489740757,5.30389128771557,18.0482606842037,1.43676601573111e-56,7.80055511370995e-54,117.86973856524,"C1QA"
1.28860405276605,2.05243764396782,18.0257293280742,1.84117543451443e-56,9.90277067815938e-54,117.721977044334,"FGD3"
2.05932973892248,-0.332285971158758,18.0169251210779,2.02850074435932e-56,1.08092794294332e-53,117.554681182966,"IRF4"
1.1363109525836,1.50844983921567,17.9966878874238,2.53444674640265e-56,1.33814137849057e-53,117.399487826074,"PSMB8-AS1"
1.61885594118757,0.334447701223226,17.9810239557786,3.01106943239649e-56,1.57533678031289e-53,117.194884987252,"PLAC8"
1.34857076484184,-0.244351321884595,17.9627282863156,3.68225945232377e-56,1.90913541874985e-53,116.96932942445,"NCF1"
1.04686212303891,1.97617136121639,17.9470740137748,4.37396775240046e-56,2.24751646563077e-53,116.861930507351,"MCUB"
2.19096061216277,2.60003143380005,17.913945243089,6.29570728365513e-56,3.20635357676419e-53,116.498653934871,"CCL19"
1.39891540112455,2.00310962496245,17.9099113483991,6.58111529976814e-56,3.32230864475137e-53,116.456027381406,"FCMR"
1.40314126068021,5.2648127213978,17.9069554894174,6.79842154362891e-56,3.4021666072682e-53,116.323986164582,"HLA-DQA1"
1.12331239356379,6.58372536770308,17.9031189608664,7.0911952350278e-56,3.51808867048146e-53,116.184698255363,"HLA-DPB1"
1.31338434630061,0.297449324639384,17.869383663237,1.02730077717427e-55,5.05309057490421e-53,115.976855219137,"CD72"
1.29503442127582,2.06429376068699,17.8669402757657,1.05524765474414e-55,5.14656801106144e-53,115.986998142932,"VAV1"
1.07848982714143,3.08062950033448,17.835026253215,1.49822077893648e-55,7.24559712838608e-53,115.627998541899,"FERMT3"
2.5958463533347,-0.427591398998024,17.8292543869563,1.59624542405266e-55,7.65532701285253e-53,115.505219967229,"PLA2G2D"
1.78948045308403,1.85674636449577,17.8047539014993,2.0888689732644e-55,9.93507515796416e-53,115.307698657058,"SELL"
1.21546949035966,1.32439455241523,17.7992992960451,2.21774894048282e-55,1.04615943872776e-52,115.242563930644,"BTK"
1.81648735102215,0.913859971107532,17.777942463484,2.80349409810238e-55,1.3117161410227e-52,115.000517375728,"ITK"
1.86918722840141,-1.93562210996271,17.7524930318827,3.70643614037944e-55,1.72020483773255e-52,114.579607828109,"TRBV20-1"
1.27072445102664,1.70054398441488,17.7425996339836,4.13127620748462e-55,1.90203956592592e-52,114.629386025076,"CD86"
1.89196379450327,-1.6761424064737,17.726215385504,4.94445423148965e-55,2.25835984938277e-52,114.31227860384,"AIM2"
1.22497026445108,3.07419805179651,17.7189525596604,5.35431814532549e-55,2.42630715955498e-52,114.361414882211,"LCP2"
1.15777915403487,3.82773081392507,17.7022327735231,6.43149695934802e-55,2.89166132820686e-52,114.156400954963,"MS4A6A"
1.46115443932858,0.11474013411185,17.697184554516,6.79743051282567e-55,3.03249710087688e-52,114.095955413551,"GZMH"
1.40894209971224,2.15917196028675,17.6914588180786,7.23770700814377e-55,3.20407721783595e-52,114.07340994985,"SPN"
1.19281253670886,5.3462153123898,17.6699427095024,9.16233248928807e-55,4.0251315630422e-52,113.726437485638,"C1QB"
1.67618446421636,1.01273736797156,17.6672117217592,9.44065279865004e-55,4.1159815800175e-52,113.798135480242,"CCL22"
1.16103313379085,5.20458755984807,17.6514630394393,1.12185415669757e-54,4.8543388509733e-52,113.533564875523,"C1QC"
1.27821428408627,1.35322906706732,17.649486968173,1.14640409466055e-54,4.92354892893394e-52,113.611937923404,"TNFSF13B"
1.31251233940521,3.94728157403964,17.6312153197019,1.40040969636647e-54,5.96989466858446e-52,113.37758693084,"HLA-DOA"
1.090741075969,2.50900957592994,17.6195460944198,1.59130760776795e-54,6.73380535492982e-52,113.287678842177,"RNASE6"
2.4099636735015,-1.44177752349463,17.6156087232662,1.66141609539238e-54,6.97916031312636e-52,113.128398208121,"FCRL3"
1.18917769245097,2.40289880125895,17.614611045873,1.6796652618987e-54,7.00469100161376e-52,113.235111973437,"CYTH4"
1.26499197313751,3.33016421632436,17.5758930909361,2.56621176433216e-54,1.06248551825407e-51,112.795956255595,"NCKAP1L"
1.80019475716464,-0.677758150294235,17.5722619959121,2.67023987609529e-54,1.09765932049488e-51,112.703323483726,"ZBP1"
1.34724449224343,1.18963072538153,17.5715398503567,2.69142556994905e-54,1.09852157128062e-51,112.762040944279,"PSTPIP1"
1.41062606182569,2.64531803080343,17.5524124023058,3.3179980511992e-54,1.3439773012109e-51,112.555555147203,"PLEK"
1.69585839724319,-0.0869356424709546,17.5518217278774,3.33950919327817e-54,1.3439773012109e-51,112.509609207879,"GZMB"
1.80169559817031,1.41633548669518,17.5331641362824,4.09562689922172e-54,1.62554019344973e-51,112.348147969806,"GBP5"
1.31736282421248,0.959539032484278,17.5215606298536,4.649803330568e-54,1.83285055941225e-51,112.215000658381,"SKAP1"
1.18173449757214,2.01277115834509,17.508618542557,5.35669000476914e-54,2.09712591683309e-51,112.084687744953,"PARVG"
1.47501904556456,0.973126673008818,17.4584014890452,9.27415153913859e-54,3.60626635863125e-51,111.529983320913,"CXCR6"
1.20605873382031,0.539815429381681,17.4472827244733,1.04720591997085e-53,4.04474501304178e-51,111.399111058287,"CD1D"
1.08796215140839,3.39689572268942,17.4338473812972,1.21274969174837e-53,4.65291631734124e-51,111.248456200609,"ARHGAP30"
2.0873361003039,-1.44250345060415,17.4181525603406,1.43950917226768e-53,5.48634124927186e-51,110.992761413517,"TRAT1"
2.02702920029431,-1.29718323494955,17.4066377961732,1.63237745174177e-53,6.18048173340386e-51,110.876958499704,"ICOS"
1.28392845533519,0.1048679746981,17.3709360792768,2.41030345503444e-53,9.06620678674719e-51,110.558351166892,"STAT4"
1.08643660553879,2.98075970207495,17.3458772133491,3.16823413645343e-53,1.18397321138243e-50,110.30482712499,"LAIR1"
1.5264593998963,-0.261216680476141,17.2537580260989,8.64913355570564e-53,3.21133958794103e-50,109.27790355423,"PDCD1"
1.36476569109206,4.93336389150058,17.2467320862277,9.33714941948184e-53,3.44457018648192e-50,109.146303166711,"CXCR4"
1.71106756801211,-0.66114569241084,17.2199237638725,1.25031829828562e-52,4.58317312524441e-50,108.89531766907,"SCML4"
1.06249338394332,4.62505758216669,17.1979332088564,1.58855004229332e-52,5.78614271734054e-50,108.633877197422,"CTSC"
1.19183349125788,1.57046029894386,17.1684976174984,2.18842301282254e-52,7.92099021307781e-50,108.398963294394,"CSF2RA"
1.04900881116291,-0.612612271211292,17.1666354796394,2.23321639053859e-52,8.03260020471848e-50,108.323555299518,"GNGT2"
1.19693531585097,2.7204773042729,17.1473425011138,2.75476999408255e-52,9.84701945089758e-50,108.160135920694,"THEMIS2"
1.22848800767356,4.79037987798201,17.1398076109168,2.99005143591609e-52,1.06220654405538e-49,107.995119908238,"HLA-F"
1.21951992294105,0.897032813834784,17.1356105583724,3.12970169659082e-52,1.10499590575952e-49,108.036788982928,"CARD16"
1.61294302501349,-1.50692858426756,17.1183315737355,3.77663465621035e-52,1.32527636868845e-49,107.757737601307,"ICAM3"
1.40877224395315,-1.17226553111053,17.0935372399752,4.94494859453576e-52,1.72473813100323e-49,107.509299118361,"CD244"
1.05191295647813,3.05774679795724,17.0755125025812,6.01493319154954e-52,2.07880149310485e-49,107.375061941975,"FCER1G"
1.91446004907682,3.22705708101115,17.0752468999013,6.03231710423128e-52,2.07880149310485e-49,107.368998159722,"IL7R"
1.52948338365881,-1.08120234646345,17.0707409433761,6.33499960086867e-52,2.1701144466071e-49,107.268700439776,"TMEM156"
1.42102386748619,1.17157499544511,17.0304759440796,9.81027390261836e-52,3.34071753311057e-49,106.906602103371,"TRAF3IP3"
1.46703902461485,-0.227943375865058,17.0221331464559,1.07403952448019e-51,3.63593968434321e-49,106.783208124751,"GZMM"
2.00859550299808,-0.387272661231296,17.0174741645591,1.12976139587099e-51,3.80220867440791e-49,106.726595368066,"GPR174"
1.88550075475478,-0.962220143769467,17.0160602329614,1.14723638258309e-51,3.83857289637539e-49,106.686480620151,"CD40LG"
1.56682845779732,1.46159049856699,16.9842992013831,1.6194070960593e-51,5.38710279642847e-49,106.411032383592,"CLEC10A"
1.54998503223786,1.34687101115313,16.9739361920442,1.81211249782456e-51,5.99351001435653e-49,106.29883138824,"ZAP70"
1.62578824641831,2.42645299809601,16.9367485125255,2.71233200957218e-51,8.91969755147881e-49,105.892538209589,"IL2RB"
1.27660154568132,0.99924958488158,16.923140086716,3.14350452353914e-51,1.02789025755499e-48,105.748962977576,"LILRB1"
1.3344321968711,0.960158325377232,16.9109447941127,3.58773371977834e-51,1.16652020097878e-48,105.617261751392,"LY75"
1.62997687467456,-0.970296769715528,16.9073350588794,3.73086839555382e-51,1.20624424811305e-48,105.518998557697,"HLA-DOB"
1.02875629195376,2.21479328164881,16.8894037391638,4.53097476660283e-51,1.4567463565251e-48,105.385252771074,"SLC7A7"
1.64571789008563,-1.94734370701861,16.8704766467515,5.56202446292706e-51,1.7783028213414e-48,105.073314630318,"HNRNPA1P21"
1.12676463379121,2.16569104017803,16.8412868104042,7.62958848201443e-51,2.42587191790017e-48,104.868134818682,"PTAFR"
1.08988702431073,2.41535605444964,16.7888335543661,1.3458719467979e-50,4.25576541418786e-48,104.300112387168,"ARHGAP25"
1.93425662119696,-0.208366527261378,16.7871431674314,1.37070543356952e-50,4.29221794979142e-48,104.260357529638,"KLHDC7B"
1.17658056499159,2.95254635919626,16.7870345676502,1.37231642530256e-50,4.29221794979142e-48,104.268045280125,"PIK3CD"
1.61142962660332,-0.0300267217543989,16.778688250677,1.50195451962165e-50,4.6722963569852e-48,104.175597088647,"LGALS2"
1.19552237807444,1.20194301284861,16.7613731057364,1.81120860094459e-50,5.60403521421297e-48,104.012769783712,"LILRB2"
1.47874108414622,2.82139360204857,16.736879263195,2.36021331196375e-50,7.26365112853016e-48,103.733041302048,"FYB1"
1.22334709307995,5.7994653030579,16.7121771451695,3.08222310562383e-50,9.43520956003465e-48,103.308496044332,"APOL1"
1.90861257761826,-2.47257663533811,16.7060486787017,3.29316878038031e-50,1.00276118153908e-47,103.286745693657,"TRBV5-1"
1.74689532876456,0.840019700047809,16.6998960454865,3.51944588677439e-50,1.06602163570456e-47,103.34982228159,"DAPP1"
1.57134287718773,0.968007915046069,16.6386406629068,6.81776803680455e-50,2.05425419119425e-47,102.69527599061,"CTSW"
2.40297058243644,-2.94018850910156,16.6202913748302,8.3100958694747e-50,2.4908646733764e-47,102.352309402446,"TNFRSF13B"
1.05982124425636,3.97334713448724,16.6150514864268,8.79324530801063e-50,2.62202729262182e-47,102.379895365356,"TYROBP"
2.21276691254446,0.659148589316529,16.593489686224,1.10947958351183e-49,3.29126546552091e-47,102.207943904988,"CD79A"
1.84446915013057,-2.90407246687721,16.5914676569281,1.13392985799236e-49,3.34654683730565e-47,102.042814525856,"LINC00892"
1.89883354023383,-2.36618933408015,16.5887718598664,1.16736600852419e-49,3.41073151045577e-47,102.042302147336,"TRBV7-2"
1.04831998025268,2.0804915329568,16.588758747085,1.16753102964342e-49,3.41073151045577e-47,102.15864817128,"HAVCR2"
1.68505609434946,-2.00396239696804,16.5664865836717,1.48428353545879e-49,4.31416754877038e-47,101.82398036008,"AC243960.1"
1.39621779479263,0.201120913467127,16.5439766739058,1.89163333644568e-49,5.47052756343963e-47,101.670801169125,"CD226"
1.630684779449,0.909950180225975,16.5287190393589,2.22946794501285e-49,6.41529401177446e-47,101.519072823669,"BCL11B"
1.15664033209643,6.7643973950284,16.5106356853663,2.70867786035415e-49,7.75544332653638e-47,101.059526066672,"HLA-DPA1"
1.81336714246062,-1.62908768843736,16.5067452514331,2.82452317884801e-49,8.047094502114e-47,101.20666325319,"BTLA"
1.47012194600383,1.88003318987379,16.5026257853724,2.95258417510693e-49,8.37050341267998e-47,101.239680371427,"EPSTI1"
1.78079954512277,-0.676953204442588,16.4725533350935,4.08073491642635e-49,1.15120732568793e-46,100.882987601793,"GPR171"
1.38984494737382,2.34286303434959,16.46330768007,4.50744571896392e-49,1.26538293232377e-46,100.812179980267,"NAPSB"
1.3721209577645,0.505149719931627,16.4606003043017,4.64063023016133e-49,1.2964479113873e-46,100.786872738756,"TESPA1"
1.29691257778312,-0.225208404892337,16.4581885661124,4.76257635050518e-49,1.32408825590132e-46,100.744806619627,"MEI1"
1.65953472786947,-2.20181326925755,16.4568841345473,4.82986082715675e-49,1.33633889712919e-46,100.647600635842,"GPR55"
1.60401971947151,-0.190127900611889,16.4372485506874,5.96527074679404e-49,1.64259010276554e-46,100.522532539978,"IL2RA"
1.24680834190571,0.38911066738774,16.3806914099335,1.09537467622315e-48,3.00184821984011e-46,99.9333674022986,"FCHO1"
1.75003096225452,-0.902530286418967,16.3363420925974,1.76333619003085e-48,4.78679234605072e-46,99.4258164860212,"LINC00861"
1.22622599049925,0.415615116208387,16.327447442025,1.93992461032826e-48,5.24143949879773e-46,99.3670764790588,"SCIMP"
1.69069852169724,-0.367778296628093,16.3235223363536,2.02336376459296e-48,5.44133573141704e-46,99.3073854105843,"CTLA4"
1.95929897242079,-2.68774395660188,16.3226242121482,2.04295410662998e-48,5.46846552728165e-46,99.1988999168026,"TIFAB"
1.2480252041002,3.97339355548355,16.3137785859794,2.2463086900193e-48,5.98495671808382e-46,99.155614305361,"IL32"
1.41411414636672,2.39450393658087,16.2984167520351,2.64863731344682e-48,7.02438144649144e-46,99.0512688000154,"IKZF3"
1.18853494048308,5.48256100194305,16.2948059502391,2.75320203546248e-48,7.26820078627826e-46,98.8573423077737,"GBP2"
1.38697573437347,0.113956557727751,16.2922028837584,2.83113071569256e-48,7.43979783963958e-46,98.9866998986324,"GBP1P1"
1.77941380584658,-3.15157233803638,16.284597148682,3.07167018623878e-48,8.03520996445644e-46,98.7741888896642,"TRBV27"
1.77823242580517,6.64202245342786,16.2784646672475,3.28039130154222e-48,8.54237644360881e-46,98.5893942662925,"C3"
1.5211430223352,-1.29462254807062,16.2698916452661,3.5961159032571e-48,9.32236352398405e-46,98.7053073458355,"FCRL6"
1.12296995540021,3.46275494545943,16.2300257884771,5.51223321882479e-48,1.42255166701061e-45,98.2863381516896,"CPVL"
1.19834218003935,3.64442317628097,16.210629393674,6.78465107038293e-48,1.74311012991312e-45,98.0717595964262,"INPP5D"
1.47874122179776,1.21369269701738,16.1852825862315,8.89915427292299e-48,2.27620590402986e-45,97.8617954133481,"TAGAP"
1.37973210352187,3.98681254232958,16.1732743067991,1.01192347460451e-47,2.57682283024291e-45,97.6576501224042,"GBP1"
2.26635324896135,-3.17558332797697,16.1657742601364,1.09645712462405e-47,2.77978447233983e-45,97.5222634792743,"LINC01215"
1.17197284446643,4.31259777256272,16.1645240706778,1.11121818505791e-47,2.80485116447732e-45,97.5458186614642,"CYBA"
1.31560412623455,1.38644743318785,16.1568020101955,1.20689266657972e-47,3.03304248740885e-45,97.5588502050889,"SAMSN1"
1.34135039276966,1.00031103667978,16.1561746052122,1.2150180720156e-47,3.04018652367382e-45,97.5526051634938,"IL4I1"
1.06202708134945,5.06113357734216,16.1408523589543,1.43132601985541e-47,3.56592261656618e-45,97.2456782550858,"SRGN"
1.5075238814542,-0.554064013149883,16.1303311299193,1.60171955093887e-47,3.95617854749063e-45,97.2529048006286,"IL21R"
1.11197833401971,1.41988277338937,16.0877289588567,2.52509374766466e-47,6.21021987940603e-45,96.825769861203,"LY86"
1.81885623517696,-2.34210097054964,16.0798222321152,2.74757632610204e-47,6.72863904541159e-45,96.6479502363799,"TRBV19"
1.30861733878524,0.937547211676762,16.0762169742452,2.85541644050964e-47,6.96310237929365e-45,96.7046327538963,"BATF2"
1.38255589878064,2.77076564854968,16.0682652082417,3.10843835894044e-47,7.54812774502203e-45,96.5931469111573,"DOCK2"
1.27626697383515,1.28255259866749,16.0632934797383,3.27788357730399e-47,7.92614285184221e-45,96.5675226522366,"MNDA"
1.15144243578545,2.10354842266765,16.0614149792744,3.3442793391949e-47,8.05285673517433e-45,96.5376474996936,"ALOX5AP"
1.87052875729803,-0.993797404001451,16.0112837738181,5.70951326923199e-47,1.36627080112046e-44,95.980432301277,"TLR10"
1.1325264035275,0.681620582993479,16.0110874175913,5.7214815476982e-47,1.36627080112046e-44,96.0139633928612,"LY96"
1.61410904356624,-1.06588043567672,16.0104146233855,5.76267982336983e-47,1.37042241254105e-44,95.9689349145853,"FLT3"
1.41678739581748,-1.87745667273267,16.0098017418088,5.80046703673255e-47,1.37373200808213e-44,95.9304952370398,"APOBEC3H"
1.4898998834819,-0.271767829451709,16.0047277934887,6.12295246016051e-47,1.44416358230425e-44,95.932085374023,"SLAMF8"
1.91534558107555,-3.00130325117329,15.9841877485479,7.62183205829538e-47,1.79035279573428e-44,95.6112922636853,"AC004585.1"
1.0551979696741,0.161115670528504,15.9768890010755,8.23839218874068e-47,1.92731492057734e-44,95.6466088121481,"CD33"
1.64807929245638,3.83813587753319,15.9312963378337,1.33893904781528e-46,3.11967377335098e-44,95.0967746016703,"PTPRC"
1.23752823179235,-0.618617200698661,15.9294543498052,1.36545697850055e-46,3.16863101260913e-44,95.1290344557094,"TMEM71"
1.25350493245313,1.63762013417073,15.9214063566594,1.4876048784214e-46,3.43821930735548e-44,95.0630233635286,"FGD2"
1.04313419793397,4.53220029824783,15.910197075536,1.67611220578912e-46,3.85841029772654e-44,94.8312130747925,"WIPF1"
1.35391700114265,-1.78696150523267,15.9023330617337,1.82241730753094e-46,4.17849067921934e-44,94.8025671233301,"RGL4"
1.83754124652152,-2.6705858738546,15.8964648542615,1.93983522230519e-46,4.41255008077721e-44,94.7025228379956,"TRBV29-1"
1.69169768558537,-0.898417216950891,15.8896605107757,2.08546860703736e-46,4.72514639114174e-44,94.7014038133554,"TNFRSF9"
1.70988875950885,-2.38311642671309,15.8871206366121,2.14258360266354e-46,4.83551711110928e-44,94.6168374217854,"NCR3"
1.74217312611744,-3.68843001561839,15.8678073647742,2.63114210571869e-46,5.91493078844181e-44,94.3658737138461,"TRAV4"
1.35426100834248,3.82472726677544,15.8537128518602,3.05649274754924e-46,6.84440302029023e-44,94.2752243348896,"MPEG1"
1.36072056388492,-1.71571295354373,15.8276084809133,4.03372041810323e-46,8.99769806441244e-44,94.0198870587126,"NCF1B"
1.08619139365709,0.88323512126055,15.8221691477873,4.2736832297951e-46,9.49615713801962e-44,94.0200662415591,"GAB3"
1.15079978303066,2.8613949587435,15.8216798924342,4.29595342372321e-46,9.50892767443348e-44,93.9790208344374,"RCSD1"
2.89979313957962,-0.698632215209767,15.8187505826025,4.43173505110296e-46,9.7345935950754e-44,93.9601027237264,"MS4A1"
1.31629791349858,-1.13528387026946,15.8163526610516,4.54606734390517e-46,9.94776333238565e-44,93.922784983841,"CEACAM21"
1.14446871380763,-0.690143663062349,15.7944703517579,5.73531910024127e-46,1.24553816686372e-43,93.7060951233486,"ARL11"
2.66065625286733,-2.21934549880743,15.7770957461435,6.89694401803585e-46,1.49217717382693e-43,93.4699302331032,"FCRLA"
1.292145959743,1.33937817970749,15.7549227312208,8.72638791672318e-46,1.88091245171318e-43,93.3098882595315,"ETV7"
1.05118918890296,1.81531546690909,15.7264663618099,1.18004086014024e-45,2.53400565302502e-43,93.0037258398204,"CLEC2B"
1.88689278412463,0.65706180063696,15.7238645400381,1.21304355333501e-45,2.59519169124276e-43,92.9846689224534,"POU2AF1"
1.11151406353543,2.47327436165184,15.7142334924585,1.34342687089542e-45,2.8634894970382e-43,92.8588399199903,"LCK"
1.12914169949083,-0.00624832944379221,15.6979832293862,1.59589127277777e-45,3.38906061802068e-43,92.7066550277192,"MILR1"
1.479506734632,0.0133453331478229,15.6820110026072,1.89011209576206e-45,3.9844670736669e-43,92.5391626313261,"PTPN22"
1.22937270608248,3.35303113154173,15.6477994773536,2.71519632656498e-45,5.7029032333509e-43,92.1256370807019,"CIITA"
1.29160760178279,2.20188653151829,15.6364061242569,3.06312726876179e-45,6.4102899751724e-43,92.0479303976149,"HAPLN3"
1.10437759598878,2.08816449324456,15.588406408719,5.08895665237366e-45,1.05729045250579e-42,91.5463452798863,"NCF2"
1.55767571219629,0.402204317491309,15.5704654697704,6.15137635510916e-45,1.2734234145199e-42,91.3735456284347,"GNLY"
1.65692980307741,-2.11223650713092,15.5686174230668,6.27266986843167e-45,1.29387867716216e-42,91.2916426201808,"LTA"
2.54144713684172,-2.2017920880627,15.5681163382343,6.30596708548448e-45,1.29610144917726e-42,91.2836381541431,"BLK"
1.29215434415836,0.0953594577333653,15.5659888518762,6.4493145641893e-45,1.32084716430283e-42,91.3239791326426,"KYNU"
1.29817112912123,4.37187172345414,15.5607843012323,6.81384791050453e-45,1.39055655053027e-42,91.1548046856243,"BIRC3"
1.18056174717142,1.69195608835002,15.5601650908435,6.85856465778094e-45,1.39473638182082e-42,91.2584849420375,"IL18"
1.13602120899411,4.03475413400315,15.5510322948873,7.55314778973977e-45,1.53057625105466e-42,91.0721028480264,"TYMP"
1.19968457281104,1.19522155134593,15.5123549943938,1.13620742154416e-44,2.29434165297776e-42,90.7640359317977,"SIGLEC10"
1.80449954605304,-2.57377148597704,15.5118561143022,1.14220462280768e-44,2.29838727421616e-42,90.6814169010697,"TRBV7-9"
